Area Code,Area,Item Code,Item,Element,Year,Unit,Value,Flag
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1966,tonnes,777144,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1967,tonnes,928696,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1968,tonnes,876091,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1969,tonnes,1009545,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1970,tonnes,1259691,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1971,tonnes,1667307,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1972,tonnes,1795222,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1973,tonnes,2083689,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1974,tonnes,2169065,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1975,tonnes,2103198,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1976,tonnes,2293077,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1977,tonnes,2485522,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1978,tonnes,2374717,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1979,tonnes,2581068,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1980,tonnes,2662444,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1981,tonnes,2653121,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1982,tonnes,2650701,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1983,tonnes,2326564,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1984,tonnes,2411547,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1985,tonnes,2381630,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1986,tonnes,2459951,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1987,tonnes,2555975,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1988,tonnes,2693603,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1989,tonnes,2776918,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1990,tonnes,2814258,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1991,tonnes,2971090,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1992,tonnes,2935379,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1993,tonnes,2816025,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1994,tonnes,3026403,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1995,tonnes,3008533,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1996,tonnes,2971740,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1997,tonnes,3006840,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1998,tonnes,2739629,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1999,tonnes,2941650,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),2000,tonnes,2944701,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),2001,tonnes,3222492,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),2002,tonnes,3266899,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),2003,tonnes,3303898,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),2004,tonnes,3361685,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),2005,tonnes,3322635,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),2006,tonnes,3412098,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),2007,tonnes,3553186,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),2008,tonnes,3627190,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),2009,tonnes,3465983,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),2010,tonnes,3612954,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),2011,tonnes,3650229,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),2012,tonnes,3696769,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),2013,tonnes,3754656,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1961,tonnes,4563331.46,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1962,tonnes,4733210.93,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1963,tonnes,4931164.76,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1964,tonnes,4793270.52,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1965,tonnes,5242159.23,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1966,tonnes,5548561.43,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1967,tonnes,6082051.04,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1968,tonnes,6333887.52,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1969,tonnes,6701990.75,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1970,tonnes,6847824.79,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1971,tonnes,7109180.54,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1972,tonnes,7609950.83,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1973,tonnes,7961099.45,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1974,tonnes,7866652.88,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1975,tonnes,8166550.59,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1976,tonnes,8206017.78,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1977,tonnes,7908556.73,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1978,tonnes,8070009.18,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1979,tonnes,7756139.18,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1980,tonnes,7463069.1,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1981,tonnes,7456001.96,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1982,tonnes,7445190.83,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1983,tonnes,7742479.11,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1984,tonnes,7814022.8,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1985,tonnes,7724980.98,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1986,tonnes,7815294,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1987,tonnes,8062541.29,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1988,tonnes,8033540.62,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1989,tonnes,7778249.02,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1990,tonnes,7246640.96,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1991,tonnes,7259156.38,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1992,tonnes,7255825.96,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1993,tonnes,7332786.27,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1994,tonnes,7237529.49,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1995,tonnes,7523831.12,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1996,tonnes,7701595.87,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1997,tonnes,7519365.13,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1998,tonnes,7408414.09,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),1999,tonnes,7440891.68,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),2000,tonnes,7371877.26,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),2001,tonnes,7319589.71,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),2002,tonnes,7128257.38,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),2003,tonnes,6842121.77,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),2004,tonnes,6954156.58,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),2005,tonnes,6873121.28,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),2006,tonnes,6792821.83,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),2007,tonnes,6806209.65,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),2008,tonnes,6749445.2,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),2009,tonnes,7120658.73,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),2010,tonnes,7220950.72,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),2011,tonnes,7337629.28,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),2012,tonnes,7197871.22,A
117,Republic of Korea,2905,Cereals - Excluding Beer,Food supply quantity (tonnes),2013,tonnes,7340319.13,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1961,tonnes,134060.14,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1962,tonnes,174849,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1963,tonnes,159801.32,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1964,tonnes,204093.13,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1965,tonnes,279040.18,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1966,tonnes,297622.96,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1967,tonnes,325005.28,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1968,tonnes,354390.88,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1969,tonnes,376624.31,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1970,tonnes,386012.12,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1971,tonnes,376300.77,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1972,tonnes,449414.26,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1973,tonnes,504566.33,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1974,tonnes,535630.09,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1975,tonnes,508260.13,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1976,tonnes,558035.36,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1977,tonnes,722681.33,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1978,tonnes,774686.34,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1979,tonnes,879827.39,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1980,tonnes,869440.09,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1981,tonnes,1016037.76,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1982,tonnes,1169256.36,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1983,tonnes,1345455.02,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1984,tonnes,1201294.6,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1985,tonnes,1424244.62,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1986,tonnes,1403481.9,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1987,tonnes,1582215.81,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1988,tonnes,1761783.08,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1989,tonnes,2305632.77,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1990,tonnes,2019292.27,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1991,tonnes,2478928.41,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1992,tonnes,2728059.15,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1993,tonnes,2562901.75,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1994,tonnes,2698661.64,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1995,tonnes,3106814.31,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1996,tonnes,2851421.94,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1997,tonnes,3153940.5,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1998,tonnes,2615153.36,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),1999,tonnes,2969379.86,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),2000,tonnes,3197966.31,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),2001,tonnes,3326910.26,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),2002,tonnes,3160781.23,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),2003,tonnes,3032097.27,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),2004,tonnes,3161526.92,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),2005,tonnes,3579684.48,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),2006,tonnes,3349104.5,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),2007,tonnes,3802217.5,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),2008,tonnes,3548617.42,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),2009,tonnes,3508944.45,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),2010,tonnes,3272862.8,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),2011,tonnes,3271295.23,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),2012,tonnes,3290225.52,A
117,Republic of Korea,2919,Fruits - Excluding Wine,Food supply quantity (tonnes),2013,tonnes,3293646.64,A
117,Republic of Korea,2913,Oilcrops,Food supply quantity (tonnes),1961,tonnes,149086,A
117,Republic of Korea,2913,Oilcrops,Food supply quantity (tonnes),1962,tonnes,141801.08,A
117,Republic of Korea,2913,Oilcrops,Food supply quantity (tonnes),1963,tonnes,139998.86,A
117,Republic of Korea,2913,Oilcrops,Food supply quantity (tonnes),1964,tonnes,152276.86,A
117,Republic of Korea,2913,Oilcrops,Food supply quantity (tonnes),1965,tonnes,159081.14,A
117,Republic of Korea,2913,Oilcrops,Food supply quantity (tonnes),1966,tonnes,145478.5,A
117,Republic of Korea,2913,Oilcrops,Food supply quantity (tonnes),1967,tonnes,210840.72,A
